Circle Number: 146682
------------------------------------------------------------
Angular: 220.62047094106674, First Return Dist: 12464272, First Return Amp: 5000, x: -9460.865398680759, y: -8114.807600801711
Angular: 352.67515674233437, First Return Dist: 12469272, First Return Amp: 5000, x: 12367.513445422323, y: -1589.765827813045
Angular: 356.26633659005165, First Return Dist: 12469272, First Return Amp: 5000, x: 12442.806355396508, y: -811.9816574826718
Angular: 359.85751643776894, First Return Dist: 12469272, First Return Amp: 5000, x: 12469.233443718442, y: -31.008644561154604

Circle Number: 146688
------------------------------------------------------------
Angular: 215.3282928466797, First Return Dist: 12470272, First Return Amp: 5000, x: -10173.898129615265, y: -7211.066537080008
Angular: 218.91947269439694, First Return Dist: 12470272, First Return Amp: 5000, x: -9702.241763686208, y: -7834.168016641406
Angular: 222.51065254211426, First Return Dist: 12470272, First Return Amp: 5000, x: -9192.482416636194, y: -8426.50287923872
Angular: 226.10183238983157, First Return Dist: 12470272, First Return Amp: 5000, x: -8646.622033093074, y: -8985.744886808961
Angular: 229.69301223754883, First Return Dist: 12470272, First Return Amp: 5000, x: -8066.8043349301615, y: -9509.697764699778
Angular: 233.2841920852661, First Return Dist: 12470272, First Return Amp: 5000, x: -7455.306402367119, y: -9996.303826955633
Angular: 236.8753719329834, First Return Dist: 12470272, First Return Amp: 5000, x: -6814.529731341434, y: -10443.652057333566
Angular: 240.46655178070068, First Return Dist: 12470272, First Return Amp: 5000, x: -6146.990802270059, y: -10849.985614312644
Angular: 244.05773162841797, First Return Dist: 12470272, First Return Amp: 5000, x: -5455.311197240054, y: -11213.708730623037
Angular: 247.64891147613525, First Return Dist: 12470272, First Return Amp: 5000, x: -4742.207304440243, y: -11533.392980198741
Angular: 251.2400913238525, First Return Dist: 12470272, First Return Amp: 5000, x: -4010.479650267168, y: -11807.782887942045
Angular: 254.83127117156982, First Return Dist: 12470272, First Return Amp: 5000, x: -3263.0019010003775, y: -12035.800860268997
Angular: 258.4224510192871, First Return Dist: 12470272, First Return Amp: 5000, x: -2502.709577240444, y: -12216.55141707237
Angular: 262.0136308670044, First Return Dist: 12470272, First Return Amp: 5000, x: -1732.5885254302752, y: -12349.324708482296
Angular: 265.6048107147217, First Return Dist: 12470272, First Return Amp: 5000, x: -955.6631917352813, y: -12433.599302613316
Angular: 269.19599056243896, First Return Dist: 12470272, First Return Amp: 5000, x: -174.9847443332093, y: -12469.04423334983
Angular: 272.78717041015625, First Return Dist: 12470272, First Return Amp: 5000, x: 606.3809092395785, y: -12455.520300127722
Angular: 276.37835025787354, First Return Dist: 12470272, First Return Amp: 5000, x: 1385.365162626747, y: -12393.080614607661
Angular: 279.9695301055908, First Return Dist: 12470272, First Return Amp: 5000, x: 2158.908761789585, y: -12281.970392093126
Angular: 283.5607099533081, First Return Dist: 12470272, First Return Amp: 5000, x: 2923.9738194157426, y: -12122.625988512362
Angular: 287.1518898010254, First Return Dist: 12470272, First Return Amp: 5000, x: 3677.5557454159352, y: -11915.673186746195
Angular: 290.7430696487427, First Return Dist: 12470272, First Return Amp: 5000, x: 4416.695046654572, y: -11661.92473903176
Angular: 294.33424949645996, First Return Dist: 12470272, First Return Amp: 5000, x: 5138.4889495740645, y: -11362.377175093652
Angular: 297.92542934417725, First Return Dist: 12470272, First Return Amp: 5000, x: 5840.102800068093, y: -11018.206888537756
Angular: 301.51660919189453, First Return Dist: 12470272, First Return Amp: 5000, x: 6518.7811958336815, y: -10630.76551687738
Angular: 305.1077890396118, First Return Dist: 12470272, First Return Amp: 5000, x: 7171.858807482953, y: -10201.574633335444
Angular: 308.6989688873291, First Return Dist: 12470272, First Return Amp: 5000, x: 7796.770845917331, y: -9732.319771269207
Angular: 312.2901487350464, First Return Dist: 12470272, First Return Amp: 5000, x: 8391.063134856473, y: -9224.843804685077
Angular: 315.8813285827637, First Return Dist: 12470272, First Return Amp: 5000, x: 8952.401748964632, y: -8681.139710839758
Angular: 319.47250843048096, First Return Dist: 12470272, First Return Amp: 5000, x: 9478.582179723382, y: -8103.342743350692
Angular: 323.06368827819824, First Return Dist: 12470272, First Return Amp: 5000, x: 9967.537993054117, y: -7493.722046553817
Angular: 326.6548681259155, First Return Dist: 12470272, First Return Amp: 5000, x: 10417.348944689767, y: -6854.671744041066
Angular: 330.2460479736328, First Return Dist: 12470272, First Return Amp: 5000, x: 10826.248521424885, y: -6188.701536374936
Angular: 333.8372278213501, First Return Dist: 12470272, First Return Amp: 5000, x: 11192.630878627655, y: -5498.426844905252
Angular: 337.4284076690674, First Return Dist: 12470272, First Return Amp: 5000, x: 11515.057146768791, y: -4786.558540395489
Angular: 341.01958751678467, First Return Dist: 12470272, First Return Amp: 5000, x: 11792.261082199959, y: -4055.892296796881
Angular: 344.61076736450195, First Return Dist: 12470272, First Return Amp: 5000, x: 12023.154039989842, y: -3309.297611980516
Angular: 348.20194721221924, First Return Dist: 12470272, First Return Amp: 5000, x: 12206.829249288383, y: -2549.7065385454976
Angular: 351.7931270599365, First Return Dist: 12470272, First Return Amp: 5000, x: 12342.56537442875, y: -1780.1021689601214
Angular: 355.3843069076538, First Return Dist: 12470272, First Return Amp: 5000, x: 12429.829347781873, y: -1003.506920257394
Angular: 358.9754867553711, First Return Dist: 12470272, First Return Amp: 5000, x: 12468.278463238154, y: -222.97066429381735

Circle Number: 146689
------------------------------------------------------------
Angular: 214.44626316428185, First Return Dist: 12471272, First Return Amp: 5000, x: -10284.522375184035, y: -7054.163650803897
Angular: 218.0374430119991, First Return Dist: 12471272, First Return Amp: 5000, x: -9822.476693113998, y: -7684.502385399871
Angular: 221.62862285971642, First Return Dist: 12471272, First Return Amp: 5000, x: -9321.855839128582, y: -8284.662275101404
Angular: 225.21980270743373, First Return Dist: 12471272, First Return Amp: 5000, x: -8784.625868848014, y: -8852.286351127052
Angular: 228.81098255515099, First Return Dist: 12471272, First Return Amp: 5000, x: -8212.896610486614, y: -9385.145420473862
Angular: 232.40216240286827, First Return Dist: 12471272, First Return Amp: 5000, x: -7608.913379062104, y: -9881.146820481605
Angular: 235.99334225058556, First Return Dist: 12471272, First Return Amp: 5000, x: -6975.048158516433, y: -10338.342637210304
Angular: 239.58452209830284, First Return Dist: 12471272, First Return Amp: 5000, x: -6313.7902863779855, y: -10754.937355355587
Angular: 243.17570194602013, First Return Dist: 12471272, First Return Amp: 5000, x: -5627.73667754866, y: -11129.294909658815
Angular: 246.7668817937374, First Return Dist: 12471272, First Return Amp: 5000, x: -4919.581625609466, y: -11459.945110119408
Angular: 250.35806164145467, First Return Dist: 12471272, First Return Amp: 5000, x: -4192.106221697077, y: -11745.589415776149
Angular: 253.94924148917198, First Return Dist: 12471272, First Return Amp: 5000, x: -3448.1674325060085, y: -11985.10603438238
Angular: 257.54042133688927, First Return Dist: 12471272, First Return Amp: 5000, x: -2690.6868803097773, y: -12177.554327947497
Angular: 261.13160118460655, First Return Dist: 12471272, First Return Amp: 5000, x: -1922.6393690642929, y: -12322.178506843182
Angular: 264.72278103232384, First Return Dist: 12471272, First Return Amp: 5000, x: -1147.04120165437, y: -12418.410597966686
Angular: 268.3139608800411, First Return Dist: 12471272, First Return Amp: 5000, x: -366.9383341641859, y: -12465.872675304558
Angular: 271.9051407277584, First Return Dist: 12471272, First Return Amp: 5000, x: 414.60558630732373, y: -12464.378344136814
Angular: 275.4963205754757, First Return Dist: 12471272, First Return Amp: 5000, x: 1194.5212533078954, y: -12413.933473052759
Angular: 279.087500423193, First Return Dist: 12471272, First Return Amp: 5000, x: 1969.7457549188646, y: -12314.736170903669
Angular: 282.67868027091026, First Return Dist: 12471272, First Return Amp: 5000, x: 2737.2346025293677, y: -12167.176008782806
Angular: 286.26986011862755, First Return Dist: 12471272, First Return Amp: 5000, x: 3493.9736872578387, y: -11971.832490088302
Angular: 289.86103996634483, First Return Dist: 12471272, First Return Amp: 5000, x: 4236.991117065169, y: -11729.472774677251
Angular: 293.4522198140621, First Return Dist: 12471272, First Return Amp: 5000, x: 4963.368888072478, y: -11441.04866604885
Angular: 297.0433996617794, First Return Dist: 12471272, First Return Amp: 5000, x: 5670.254344247314, y: -11107.692873388625
Angular: 300.6345795094967, First Return Dist: 12471272, First Return Amp: 5000, x: 6354.871380453636, y: -10730.714563153533
Angular: 304.225759357214, First Return Dist: 12471272, First Return Amp: 5000, x: 7014.531344868377, y: -10311.594217667947
Angular: 307.81693920493126, First Return Dist: 12471272, First Return Amp: 5000, x: 7646.643597948397, y: -9851.97782092199
Angular: 311.40811905264854, First Return Dist: 12471272, First Return Amp: 5000, x: 8248.725686480078, y: -9353.670394406026
Angular: 314.99929890036583, First Return Dist: 12471272, First Return Amp: 5000, x: 8818.41309275593, y: -8818.628908367491
Angular: 318.5904787480831, First Return Dist: 12471272, First Return Amp: 5000, x: 9353.468520590715, y: -8248.954596329315
Angular: 322.1816585958004, First Return Dist: 12471272, First Return Amp: 5000, x: 9851.790681708788, y: -7646.884703052603
Angular: 325.7728384435177, First Return Dist: 12471272, First Return Amp: 5000, x: 10311.422547996484, y: -7014.7836983512
Angular: 329.36401829123497, First Return Dist: 12471272, First Return Amp: 5000, x: 10730.559037210913, y: -6355.133991263692
Angular: 332.95519813895226, First Return Dist: 12471272, First Return Amp: 5000, x: 11107.554101961734, y: -5670.5261810503125
Angular: 336.54637798666954, First Return Dist: 12471272, First Return Amp: 5000, x: 11440.927194125657, y: -4963.648883301476
Angular: 340.1375578343868, First Return Dist: 12471272, First Return Amp: 5000, x: 11729.369079306513, y: -4237.278171113182
Angular: 343.7287376821041, First Return Dist: 12471272, First Return Amp: 5000, x: 11971.746978506091, y: -3494.2666727962087
Angular: 347.3199175298214, First Return Dist: 12471272, First Return Amp: 5000, x: 12167.109016813176, y: -2737.5323689351144
Angular: 350.9110973775387, First Return Dist: 12471272, First Return Amp: 5000, x: 12314.687961639811, y: -1970.0471327934079
Angular: 354.50227722525597, First Return Dist: 12471272, First Return Amp: 5000, x: 12413.904235823773, y: -1194.8250590695707
Angular: 358.09345707297325, First Return Dist: 12471272, First Return Amp: 5000, x: 12464.368193764158, y: -414.9106268395939

Circle Number: 146690
------------------------------------------------------------
Angular: 213.564233481884, First Return Dist: 12472272, First Return Amp: 5000, x: -10392.726804178055, y: -6895.563676430157
Angular: 217.15541332960126, First Return Dist: 12472272, First Return Amp: 5000, x: -9940.402857867592, y: -7532.991428727491
Angular: 220.74659317731857, First Return Dist: 12472272, First Return Amp: 5000, x: -9449.040615908218, y: -8140.8353552262
Angular: 224.3377730250359, First Return Dist: 12472272, First Return Amp: 5000, x: -8920.569773177149, y: -8716.708310128437
Angular: 227.92895287275314, First Return Dist: 12472272, First Return Amp: 5000, x: -8357.065758738532, y: -9258.348705147371
Angular: 231.52013272047043, First Return Dist: 12472272, First Return Amp: 5000, x: -7760.741585146221, y: -9763.629391295335
Angular: 235.1113125681877, First Return Dist: 12472272, First Return Amp: 5000, x: -7133.939157424017, y: -10230.566012697262
Angular: 238.702492415905, First Return Dist: 12472272, First Return Amp: 5000, x: -6479.120075854781, y: -10657.324799622069
Angular: 242.29367226362228, First Return Dist: 12472272, First Return Amp: 5000, x: -5798.855968698298, y: -11042.22977012687
Angular: 245.88485211133957, First Return Dist: 12472272, First Return Amp: 5000, x: -5095.818392803342, y: -11383.769312031547
Angular: 249.47603195905683, First Return Dist: 12472272, First Return Amp: 5000, x: -4372.768341776772, y: -11680.602119374618
Angular: 253.06721180677414, First Return Dist: 12472272, First Return Amp: 5000, x: -3632.5454029134244, y: -11931.562460036681
Angular: 256.6583916544914, First Return Dist: 12472272, First Return Amp: 5000, x: -2878.0566054702317, y: -12135.664753844067
Angular: 260.2495715022087, First Return Dist: 12472272, First Return Amp: 5000, x: -2112.2650040798426, y: -12292.107443173589
Angular: 263.840751349926, First Return Dist: 12472272, First Return Amp: 5000, x: -1338.1780421394685, y: -12400.2761408575
Angular: 267.4319311976433, First Return Dist: 12472272, First Return Amp: 5000, x: -558.835740874647, y: -12459.746043026122
Angular: 271.02311104536057, First Return Dist: 12472272, First Return Amp: 5000, x: 222.70123953783968, y: -12470.283597412381
Angular: 274.61429089307785, First Return Dist: 12472272, First Return Amp: 5000, x: 1003.3636199009354, y: -12431.847420566393
Angular: 278.20547074079514, First Return Dist: 12472272, First Return Amp: 5000, x: 1780.0855557773123, y: -12344.588460377972
Angular: 281.7966505885124, First Return Dist: 12472272, First Return Amp: 5000, x: 2549.8166777802066, y: -12208.84940326884
Angular: 285.3878304362297, First Return Dist: 12472272, First Return Amp: 5000, x: 3309.5340710901014, y: -12025.163328382605
Angular: 288.979010283947, First Return Dist: 12472272, First Return Amp: 5000, x: 4056.25414715093, y: -11794.251614057794
Angular: 292.5701901316643, First Return Dist: 12472272, First Return Amp: 5000, x: 4787.0443609226995, y: -11517.021104805799
Angular: 296.16136997938156, First Return Dist: 12472272, First Return Amp: 5000, x: 5499.034727674365, y: -11194.56054991956
Angular: 299.75254982709885, First Return Dist: 12472272, First Return Amp: 5000, x: 6189.429094087607, y: -10828.136327699513
Angular: 303.34372967481613, First Return Dist: 12472272, First Return Amp: 5000, x: 6855.516119407346, y: -10419.187472088697
Angular: 306.9349095225334, First Return Dist: 12472272, First Return Amp: 5000, x: 7494.679923513434, y: -9969.320021248624
Angular: 310.5260893702507, First Return Dist: 12472272, First Return Amp: 5000, x: 8104.410360095944, y: -9480.300710270403
Angular: 314.117269217968, First Return Dist: 12472272, First Return Amp: 5000, x: 8682.31287458905, y: -8954.050032791263
